batch_id,game_number,match_id,timestamp_utc,white_profile,black_profile,move_number,player_color,piece_type,from_square,to_square,promotion,result,result_type
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,16,Black,Pawn,g6,g5,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,17,White,King,e4,f3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,18,Black,King,e6,f5,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,19,White,King,f3,e3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,20,Black,Pawn,g5,g4,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,21,White,King,e3,d4,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,22,Black,Pawn,h4,h3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,23,White,Pawn,g2,g3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,24,Black,King,f5,e6,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,25,White,King,d4,e4,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,26,Black,Pawn,f7,f6,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,27,White,King,e4,f4,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,28,Black,Pawn,f6,f5,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,29,White,King,f4,e3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,30,Black,King,e6,e5,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,31,White,King,e3,d3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,32,Black,King,e5,d5,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,33,White,King,d3,c3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,34,Black,King,d5,c5,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,35,White,King,c3,b3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,36,Black,King,c5,b5,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,37,White,King,b3,c3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,38,Black,King,b5,c6,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,39,White,King,c3,c4,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,40,Black,King,c6,d6,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,41,White,King,c4,d4,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,42,Black,King,d6,e6,,Draw by threefold repetition.,DrawThreefoldRepetition
